datetime,open,high,low,close
7/14/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
7/13/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
7/12/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
7/11/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
7/10/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
7/7/2023,2.3801E-05,2.38095E-05,2.3801E-05,2.3801E-05
7/6/2023,2.3801E-05,2.3801E-05,2.3801E-05,2.3801E-05
7/5/2023,2.37982E-05,2.37982E-05,2.37982E-05,2.37982E-05
7/4/2023,2.38095E-05,2.38095E-05,2.37982E-05,2.38095E-05
7/3/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
6/30/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
6/29/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
6/28/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
